"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","sampleCode","slideID","acceptedTaxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","subtribe","genus","specificEpithet","infraspecificEpithet","invertebrateLifeStage","sizeClass","sizeCategory","individualCount","subsamplePercent","estimatedTotalCount","immatureSpecimen","indeterminateSpecies","sampleCondition","distinctTaxon","identificationQualifier","identificationReferences","qcChecked","laboratoryName","identifiedBy","identificationRemarks","dataQF","publicationDate","release"
"605e89da-38eb-4f94-b755-62f826fea23a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"ANTMON","Y","Antocha monticola",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Tipulomorpha",NA,"Tipulidae","Limoniinae","Limoniini",NA,"Antocha","monticola",NA,"larva",3,NA,1,13,8,"N","N","condition OK","Y",NA,"Gelhaus and Podeniene 2018; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"3836a358-a65c-44e1-bb55-bcf856809a38","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"ATUSP1","Y","Aturus sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Hygrobatoidea","Aturidae",NA,NA,NA,"Aturus","sp.",NA,"adult",1,NA,4,50,8,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"adbd2ff3-2103-426f-823c-d07edabce15f","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"LEPSP20","Y","Lepidostoma sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Lepidostomatidae","Lepidostomatinae",NA,NA,"Lepidostoma","sp.",NA,"larva",1,NA,4,100,4,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"0be550d7-581b-41f8-949e-3e9e00a95835","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"CINSP1","Y","Cinygmula sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,"Heptagenioidea","Heptageniidae",NA,NA,NA,"Cinygmula","sp.",NA,"larva",2,NA,1,13,8,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"44d0b714-7a93-4397-b818-acffbc89ff6e","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"CERSP10","Y","Ceratopogoninae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,"sp.",NA,"larva",5,NA,2,60,3,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"90b14419-bb2a-44ef-9edd-ce24fffbafbd","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"CERSP10","Y","Ceratopogoninae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,"sp.",NA,"larva",3,NA,1,13,8,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"23d8589d-3dfb-49d5-b227-e18f808da498","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.2","A00000109068",NA,"AMIASP","Y","Amiocentrus aspilus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Amiocentrus","aspilus",NA,"larva",1,NA,69,100,69,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"e554d069-0f13-4296-9267-75405567e53b","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.4","A00000109066",NA,"SYNSP3","Y","Synorthocladius sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Synorthocladius","sp.",NA,"larva",2,NA,4,23,17,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"f126655f-7890-4a09-802d-155dc17af56d","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"CORSP19","Y","Corynoneura sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Corynoneura","sp.",NA,"larva",1,NA,4,60,7,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"2343ce63-a3d8-403c-8092-acc4623be079","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"TRISP","Y","Trichoptera sp.",NA,"order","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"larva",1,NA,6,50,12,"Y","N","condition OK","N",NA,"Merritt et al. 2019; Wiggins 1996","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"1ceb17b7-c95a-46ae-a57e-687d7449cf55","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"AFGSP","Y","Afghanurus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,"Heptagenioidea","Heptageniidae",NA,NA,NA,"Afghanurus","sp.",NA,"larva",5,NA,1,50,2,"N","N","condition OK","Y",NA,"Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"03574ee2-ab0c-46f3-8182-6a10c0767995","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"CORSP19","Y","Corynoneura sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Corynoneura","sp.",NA,"larva",1,NA,2,100,2,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"c70e7b95-a88e-4e60-8a1f-b2f698e69698","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.2","A00000109068",NA,"MICSP5","Y","Microtendipes sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Microtendipes","sp.",NA,"larva",6,NA,1,100,1,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"d19973f5-6c5e-40e5-89c0-4ee1f5a615a4","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.1","A00000109069",NA,"PARSP29","Y","Parorthocladius sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Parorthocladius","sp.",NA,"larva",1,NA,3,13,23,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"21846633-355f-4098-80c3-f291b03aac81","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"LEPSP4","Y","Leptophlebiidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Lanceolata",NA,"Leptophlebiidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,2,100,2,"Y","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"da89c6b3-f6d3-47a4-8750-63c3763e651f","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"FELSP1","Y","Feltria sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Hygrobatoidea","Feltriidae",NA,NA,NA,"Feltria","sp.",NA,"adult",1,NA,1,23,4,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"6b9477a6-d670-4432-b103-14df705645bf","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.3","A00000109067",NA,"LEPSP20","Y","Lepidostoma sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Lepidostomatidae","Lepidostomatinae",NA,NA,"Lepidostoma","sp.",NA,"larva",1,NA,8,50,16,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","Y","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"9b48d8db-545f-4657-a8cf-9dfe45451667","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"ZAVSP","Y","Zavrelimyia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia","sp.",NA,"larva",5,NA,1,60,2,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"b68ac144-b293-48d2-8953-da6604c2691c","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.4","A00000109066",NA,"CHISP6","Y","Chironomini sp.",NA,"tribe","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,NA,"sp.",NA,"larva",1,NA,1,23,4,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring","unique",NA,"20221129T234508Z","RELEASE-2023"
"c26e13ff-6443-4ba4-93ba-c33813e75238","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"AMIASP","Y","Amiocentrus aspilus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Amiocentrus","aspilus",NA,"larva",1,NA,30,23,130,"N","N","condition OK","Y",NA,"Wiggins 1996; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"f7d1401c-62ee-4d73-8f66-9e5f7e368d09","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"PARSP26","Y","Parametriocnemus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Parametriocnemus","sp.",NA,"larva",5,NA,1,100,1,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"9ec3f95d-04da-4120-8b87-b0132f914d29","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.8","A00000109062",NA,"SWESP","Y","Sweltsa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Chloroperlidae","Chloroperlinae",NA,NA,"Sweltsa","sp.",NA,"larva",2,NA,2,100,2,"N","N","condition OK","Y",NA,"Stewart and Stark 2002; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"8d1530b7-edb6-4456-897c-5feb50f28714","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.3","A00000109067",NA,"ZAVSP","Y","Zavrelimyia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Zavrelimyia","sp.",NA,"larva",3,NA,5,50,10,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"a3624011-dda5-4979-9a12-a03943cd286e","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"AMESP2","Y","Ameletus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Ameletidae",NA,NA,NA,"Ameletus","sp.",NA,"larva",1,NA,5,100,5,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"5d828a16-085d-4332-8541-6edd82237a0a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"MICSP6","Y","Micropsectra sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Micropsectra","sp.",NA,"larva",2,NA,7,100,7,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"b362a8a0-527b-405a-a871-740908839117","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"BRUEUM","Y","Brundiniella eumorpha",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Macropelopiini",NA,"Brundiniella","eumorpha",NA,"larva",1,NA,1,60,2,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"4c118c1e-2d7a-4931-8381-04099e55ac96","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063","BA21NEOMST15007O1","ENCSP1","Y","Enchytraeidae sp.",NA,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",NA,NA,"Enchytraeida",NA,NA,NA,"Enchytraeidae",NA,NA,NA,NA,"sp.",NA,"none",3,NA,1,60,2,"N","N","condition OK","Y",NA,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"4d1028e4-ea69-49be-9657-c3b53c2ec331","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"AFGSP","Y","Afghanurus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,"Heptagenioidea","Heptageniidae",NA,NA,NA,"Afghanurus","sp.",NA,"larva",2,NA,2,23,9,"N","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"589fb319-ee43-45e4-b026-13620e785ef2","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.1","A00000109069",NA,"BAETRI","Y","Baetis tricaudatus",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Baetis","tricaudatus",NA,"larva",1,NA,94,13,723,"N","N","condition OK","Y",NA,"Morihara and McCafferty 1979; Wiersema, 2004; Webb et al. 2018","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"8ae737d1-0031-4868-acc6-6a250902e3fe","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.4","A00000109066",NA,"GLOSP1","Y","Glossosomatidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Glossosomatoidea","Glossosomatidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,1,23,4,"Y","N","condition OK","Y",NA,"Merritt et al. 2019; Wiggins 1996","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"90107e6a-4f08-4fbd-821f-374ea4fa9aa6","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.7","A00000109063",NA,"ORTSP1","Y","Orthocladiinae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,NA,"sp.",NA,"larva",1,NA,7,60,12,"Y","N","condition OK","N",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"5f561dd1-970a-4e15-9f67-83158a5ee967","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-11,"MART.20210728.SURBER.5","A00000109065",NA,"TURSP","Y","Turbellaria sp.",NA,"class","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"none",1,NA,1,100,1,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",NA,NA,"20221129T234508Z","RELEASE-2023"
"a34a12b9-bb09-480f-9ff3-732cb1d708df","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.3","A00000109067",NA,"MICSP5","Y","Microtendipes sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Microtendipes","sp.",NA,"larva",3,NA,2,50,4,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"478451f1-7462-470c-8d39-f1df32a7295a","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.SURBER.1","A00000109069",NA,"THIGRO","Y","Thienemannimyia gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia","gr.",NA,"larva",3,NA,1,13,8,"Y","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017","N","Rhithron Associates, Inc.","R. Spring",NA,NA,"20221129T234508Z","RELEASE-2023"
"18d32e9e-88c9-47cc-8561-27c41adcf7f4","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"TESSP1","Y","Testudacarus sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Lebertioidea","Torrenticolidae",NA,NA,NA,"Testudacarus","sp.",NA,"adult",1,NA,2,100,2,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"ce85e40a-8b57-4878-9d75-8418dca0f5a0","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.2","A00000109068",NA,"SPESP4","Y","Sperchon sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Lebertioidea","Sperchontidae",NA,NA,NA,"Sperchon","sp.",NA,"adult",1,NA,2,100,2,"N","N","condition OK","Y",NA,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"22120174-9d24-4ae4-92e1-3cc96dd2340f","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-12,"MART.20210728.SURBER.2","A00000109068",NA,"EPHSP4","Y","Ephemerella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae",NA,NA,NA,"Ephemerella","sp.",NA,"larva",1,NA,125,100,125,"Y","N","condition OK","Y",NA,"Allen and Edmunds 1965; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"86aeaefa-595e-4453-89d9-ca6014bdb53f","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"HELSP10","Y","Heleniella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Heleniella","sp.",NA,"larva",1,NA,2,100,2,"N","N","condition OK","Y",NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",NA,NA,"20221129T234508Z","RELEASE-2023"
"aee751b0-b518-4ef7-83bc-f92ebe204748","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"LEPSP4","Y","Leptophlebiidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Lanceolata",NA,"Leptophlebiidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,2,100,2,"Y","N","condition OK","Y",NA,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
"1919ea11-4e2b-4a30-ae4d-7fea66ea2e89","D16","MART","MART.AOS.reach",2021-07-28 17:33:00,2022-01-13,"MART.20210728.HESS.6","A00000109064",NA,"EPHSP4","Y","Ephemerella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae",NA,NA,NA,"Ephemerella","sp.",NA,"larva",1,NA,11,100,11,"Y","N","condition OK","Y",NA,"Allen and Edmunds 1965; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",NA,NA,"20221129T234508Z","RELEASE-2023"
